Timestamp,Data
2024-03-03 20:15:22.639318,59.18
2024-03-03 20:15:22.688706,59.71
2024-03-03 20:15:22.739203,59.50
2024-03-03 20:15:22.788468,59.16
2024-03-03 20:15:22.838916,59.68
2024-03-03 20:15:22.888317,59.38
2024-03-03 20:15:22.938692,59.43
2024-03-03 20:15:22.989116,59.43
2024-03-03 20:15:23.038637,59.38
2024-03-03 20:15:23.088957,59.79
2024-03-03 20:15:23.138345,59.45
2024-03-03 20:15:23.188713,59.79
2024-03-03 20:15:23.238178,59.05
2024-03-03 20:15:23.288458,59.68
2024-03-03 20:15:23.338162,60.47
2024-03-03 20:15:23.388444,59.71
2024-03-03 20:15:23.439092,59.32
2024-03-03 20:15:23.488190,59.38
2024-03-03 20:15:23.538528,59.71
2024-03-03 20:15:23.588013,59.75
2024-03-03 20:15:23.638465,59.71
2024-03-03 20:15:23.687843,59.38
2024-03-03 20:15:23.738233,59.14
2024-03-03 20:15:23.788653,59.43
2024-03-03 20:15:23.838076,59.38
2024-03-03 20:15:23.888442,59.93
2024-03-03 20:15:23.937948,59.75
